Cluster,Capybara_ID,ensmbl_CporID,gene_name,LR_codeml,Pval_codeml,LR_aBSREL,Pval_aBSREL
cluster11663,s4_000849-RA,ENSCPOP00000019147,WFIKKN2,0,1,0,1
cluster11664,s4_000173-RA,ENSCPOP00000003062,CYP7A1,0,1,0,1
cluster11665,s4_000726-RA,ENSCPOP00000013635,PSMD3,40.296574,2.18191267109e-10,42.8322101388494,1.61974600398906e-10
cluster11666,s10_001899-RA,ENSCPOP00000015240,HSD17B1,0,1,0,1
cluster11667,s3_001784-RA,ENSCPOP00000007172,TIMM22,0,1,0,1
cluster11668,s8_002691-RA,ENSCPOP00000015119,0,0,1,0,1
cluster11669,s7_001145-RA,ENSCPOP00000013743,RHOJ,0,1,0,1
cluster11670,s8_000575-RA,ENSCPOP00000005247,Rps27a,0,1,0,1
cluster11671,s5_000941-RA,ENSCPOP00000004502,SLC7A3,24.974696,5.80876852987e-07,15.5515757075264,0.000141989926111141
cluster11672,s6_001836-RA,ENSCPOP00000010248,PIN4,1.103294,0.293544343847,1.10402484515771,0.231413875867308
cluster11673,s1_001836-RA,ENSCPOP00000019865,CCT8L2,0,1,0,1
cluster11674,s4_001043-RA,ENSCPOP00000006024,UQCRC2,71.089664,3.41353676797e-17,66.5654306728629,1.11022302462516e-15
cluster11675,s2_000822-RA,ENSCPOP00000003346,0,39.327732,3.5831595761e-10,31.6380388723501,4.4173475599596e-08
cluster11676,s8_000931-RA,ENSCPOP00000006091,LYPD2,0,1,0,1
cluster11677,s6_000301-RA,ENSCPOP00000020464,NPFFR1,0,1,0,1
cluster11678,s8_001312-RA,ENSCPOP00000020391,0,0,1,0,1
cluster11679,s1_001417-RA,ENSCPOP00000015768,HSPB8,0,1,0,1
cluster11680,s2_002512-RA,ENSCPOP00000005363,OOSP2,0,1,0,1
cluster11681,s10_000171-RA,ENSCPOP00000004472,KLHL41,0,1,4.55684792947432,0.0372911340022801
cluster11682,s10_000218-RA,ENSCPOP00000007547,PLA2R1,0,1,0,1
cluster11683,s6_000268-RA,ENSCPOP00000014416,DNAJC9,22.780962,1.81555348503e-06,24.0020388793819,2.03385304831105e-06
cluster11684,s7_001560-RA,ENSCPOP00000010703,EIF3K,78.565562,7.73867995659e-19,76.5065976214742,0
cluster11685,s8_000131-RA,ENSCPOP00000014041,PLK4,15.942454,6.52975667657e-05,16.8171209409284,7.51172259681465e-05
cluster11686,s7_001808-RA,ENSCPOP00000012829,CFAP77,0.526072,0.468262969956,0,1
cluster11687,s8_000841-RA,ENSCPOP00000017950,OLIG3,0,1,0,1
cluster11688,s10_001127-RA,ENSCPOP00000013577,NUPL2,0,1,0,1
cluster11689,s4_000050-RA,ENSCPOP00000020922,TMEM249,54.318612,1.70479445926e-13,41.5116842899765,3.13818304675806e-10
cluster11690,s10_001229-RA,ENSCPOP00000001956,CRTAM,17.407582,3.01620419419e-05,22.1332265679462,5.19635505752403e-06
cluster11691,s9_001063-RA,ENSCPOP00000013909,COMMD3,0.0128319999999,0.909809826982,0,1
cluster11692,s9_000263-RA,ENSCPOP00000019664,LEPROTL1,0,1,0,1
cluster11693,s1_000537-RA,ENSCPOP00000001418,METTL11B,6.415222,0.0113146181825,0,1
cluster11694,s8_001466-RA,ENSCPOP00000000580,KRTAP24-1,0.21261,0.644729358945,0,1
cluster11697,s3_001957-RA,ENSCPOP00000018266,HPDL,0,1,0,1
cluster11698,s8_002555-RA,ENSCPOP00000017489,LINGO4,0,1,0,1
cluster11699,s7_000071-RA,ENSCPOP00000018249,IL9,0,1,0,1
cluster11700,s6_000769-RA,ENSCPOP00000009337,ZDHHC18,58.187608,2.38275265929e-14,52.633738780687,1.19687593169715e-12
cluster11701,s3_002348-RA,ENSCPOP00000003058,ABHD14A,0,1,5.7342225669654,0.0203863714037856
cluster11702,s8_001092-RA,ENSCPOP00000000046,TRIM35,0,1,0,1
cluster11703,s3_000824-RA,ENSCPOP00000015820,BHLHE23,2.243542,0.134173321761,0,1
cluster11704,s3_000595-RA,ENSCPOP00000013690,EIF3A,0,1,0,1
cluster11705,s10_000770-RA,ENSCPOP00000000607,NPAS4,0,1,0,1
cluster11706,s4_000319-RA,ENSCPOP00000004348,MMP21,73.873166,8.33010395334e-18,63.7494568259717,4.55191440096314e-15
cluster11707,s7_000958-RA,ENSCPOP00000013126,Slc26a3,63.070744,1.99414126409e-15,60.6158372969367,2.19824158875781e-14
cluster11708,s7_000041-RA,ENSCPOP00000006484,AP3S1,39.533416,3.22493521349e-10,40.0480551937724,6.53224085933601e-10
cluster11709,s1_001130-RA,ENSCPOP00000012700,LYSMD2,0,1,0,1
cluster11710,s3_000245-RA,ENSCPOP00000009527,PCNP,0,1,0,1
cluster11711,s9_001454-RA,ENSCPOP00000005301,0,2.5999999707e-05,0.995931588708,0,1
cluster11712,s2_001162-RA,ENSCPOP00000006885,SLC25A33,0,1,0,1
cluster11713,s10_001376-RA,ENSCPOP00000014148,0,0,1,0,1
cluster11714,s4_000850-RA,ENSCPOP00000007647,TOB1,0,1,0,1
cluster11715,s3_002663-RA,ENSCPOP00000020241,GABRE,0,1,0,1
cluster11716,s3_000585-RA,ENSCPOP00000000475,VAX1,0,1,0,1
cluster11717,s8_001486-RA,ENSCPOP00000011193,PAXBP1,0,1,0,1
cluster11718,s5_000765-RA,ENSCPOP00000002808,SMPD2,0,1,0,1
cluster11719,s1_000687-RA,ENSCPOP00000008625,GPR149,0.261584000002,0.609034008198,0,1
cluster11720,s2_001061-RA,ENSCPOP00000012788,B3GALNT2,0,1,0,1
cluster11721,s5_000158-RA,ENSCPOP00000011343,0,0,1,0,1
cluster11722,s1_000480-RA,ENSCPOP00000014248,0,65.91384,4.71072142552e-16,60.1638185821248,2.75890421619351e-14
cluster11723,s8_002251-RA,ENSCPOP00000009079,PPIC,20.413776,6.2379138079e-06,20.0417453874275,1.48540373718364e-05
cluster11724,s8_000322-RA,ENSCPOP00000003532,ARPC3,0.968294,0.32510601919,0,1
cluster11725,s6_000360-RA,ENSCPOP00000000118,TFAM,0,1,0,1
cluster11726,s8_000087-RA,ENSCPOP00000004109,EDNRA,45.019194,1.95112617278e-11,41.9377879200667,2.53508658509816e-10
cluster11727,s3_000933-RA,ENSCPOP00000002624,MED31,22.23865,2.40777852701e-06,23.0663341412935,3.25290006419898e-06
cluster11728,s8_002627-RA,ENSCPOP00000009652,RAB39B,0,1,0,1
cluster11729,s7_001319-RA,ENSCPOP00000006868,MFSD9,0.0791820000004,0.778409014366,0,1
cluster11730,s5_000934-RA,ENSCPOP00000012589,ENAM,0,1,0,1
cluster11731,s3_002126-RA,ENSCPOP00000002627,PXMP2,30.044172,4.22315854139e-08,28.0391079420297,2.68405766390423e-07
cluster11732,s7_001243-RA,ENSCPOP00000004567,PRPF38A,46.609766,8.66274495557e-12,43.1260572295405,1.39808720156509e-10
cluster11735,s9_000691-RA,ENSCPOP00000001389,ENHO,0.597454,0.439551092533,0.624460696975689,0.305422776441839
cluster11736,s3_001174-RA,ENSCPOP00000009836,TNMD,0,1,0,1
cluster11737,s4_000622-RA,ENSCPOP00000011767,BCDIN3D,0,1,0,1
cluster11738,s1_001827-RA,ENSCPOP00000005083,FAM3C,35.345478,2.76108886029e-09,28.1658773539648,2.51873694123717e-07
cluster11739,s8_002329-RA,ENSCPOP00000018295,PLP2,0.00825600000007,0.927601820911,0,1
cluster11740,s8_002695-RA,ENSCPOP00000019173,HAS1,-1.99999976758e-06,1,0,1
cluster11741,s7_000711-RA,ENSCPOP00000015124,CAPN2,12.90827,0.000327133514037,4.11251600417381,0.0468929371818785
cluster11742,s4_000833-RA,ENSCPOP00000008993,LRRC59,0,1,0,1
cluster11744,s4_000898-RA,ENSCPOP00000008856,ACADL,0,1,0,1
cluster11745,s2_000160-RA,ENSCPOP00000010444,CLDN11,0,1,0,1
cluster11746,s10_000167-RA,ENSCPOP00000006804,KLHL23,0,1,0,1
cluster11747,s10_000480-RA,ENSCPOP00000013462,DNAJC3,119.892174,6.67944027357e-28,114.682304117103,0
cluster11748,s10_000794-RA,ENSCPOP00000014534,0,0,1,0,1
cluster11749,s10_001791-RA,ENSCPOP00000000722,IDE,3.673748,0.0552757531881,6.31882996459899,0.015124419028813
cluster11750,s3_000125-RA,ENSCPOP00000000099,TMEM64,42.97537,5.54333674423e-11,23.5604491382535,2.53843278730237e-06
cluster11751,s7_002437-RA,ENSCPOP00000015866,STK19,29.621602,5.2516396902e-08,29.5218662145453,1.27612490852247e-07
cluster11752,s1_000019-RA,ENSCPOP00000018309,NUTM1,0,1,0,1
cluster11753,s5_000318-RA,ENSCPOP00000015293,MFSD6L,0,1,0,1
cluster11754,s9_001567-RA,ENSCPOP00000011393,0,80.866172,2.41533101405e-19,53.7972409770177,6.68520794278038e-13
cluster11755,s2_000098-RA,ENSCPOP00000012927,GLIPR1,0,1,0,1
cluster11756,s6_001766-RA,ENSCPOP00000007338,PLEKHA4,26.033892,3.35476123386e-07,19.4750306957867,1.97465714582012e-05
cluster11757,s3_001661-RA,ENSCPOP00000006877,0,-0.065654,1,0,1
cluster11758,s5_000845-RA,ENSCPOP00000000272,POLE3,0,1,0,1
cluster11759,s3_000759-RA,ENSCPOP00000014442,TFAP2C,0,1,0,1
cluster11760,s3_002501-RA,ENSCPOP00000006767,ATP6V0B,0,1,0,1
cluster11761,s5_000577-RA,ENSCPOP00000017715,ZFP36L2,0.617596,0.431942032682,0,1
cluster11763,s7_000170-RA,ENSCPOP00000018315,FBLL1,20.109502,7.31324380121e-06,22.0384407655592,5.449614357389e-06
cluster11764,s8_000658-RA,ENSCPOP00000015883,Htr1e,0,1,0,1
cluster11766,s4_001191-RA,ENSCPOP00000020677,TNIP2,0,1,0,1
cluster11767,s5_000550-RA,ENSCPOP00000003385,EPCAM,53.692804,2.34420304523e-13,54.6683511567339,4.32209823486573e-13
cluster11768,s1_000398-RA,ENSCPOP00000012003,SHISA3,0,1,0,1
cluster11769,s3_000251-RA,ENSCPOP00000002318,ZPLD1,0,1,0,1
cluster11771,s2_001611-RA,ENSCPOP00000013955,RNPEPL1,0,1,0,1
cluster11772,s4_002037-RA,ENSCPOP00000000101,DUSP9,0,1,0,1
cluster11773,s10_000020-RA,ENSCPOP00000005982,GTF3C3,0,1,0,1
cluster11774,s6_000575-RA,ENSCPOP00000009244,ARMC5,0,1,0,1
cluster11775,s1_000733-RA,ENSCPOP00000001466,CST3,38.555162,5.32278032125e-10,30.0526537419028,9.77956415293413e-08
cluster11776,s3_002565-RA,ENSCPOP00000003111,ZC3H6,0,1,0,1
cluster11777,s8_000843-RA,ENSCPOP00000003429,PERP,0,1,0,1
cluster11778,s10_000804-RA,ENSCPOP00000018534,CLCF1,21.430936,3.66804882768e-06,21.7928876620294,6.16464531993932e-06
cluster11779,s10_001096-RA,ENSCPOP00000012155,HOXA1,0,1,0,1
cluster11780,s3_000627-RA,ENSCPOP00000007375,GTSF1L,0.000494000000344,0.982267589344,0,1
cluster11781,s3_001301-RA,ENSCPOP00000019045,ZAR1L,103.405146,2.73164277472e-24,96.4350936032497,0
cluster11782,s1_001459-RA,ENSCPOP00000012578,DDX53,1.03675,0.308578542405,0,1
cluster11783,s6_001128-RA,ENSCPOP00000009742,NYX,0,1,4.00532519613989,0.0495639750419848
cluster11784,s7_002236-RA,ENSCPOP00000000708,CALR,0,1,0,1
cluster11785,s2_002048-RA,ENSCPOP00000000540,NUDT16L1,0,1,0,1
cluster11786,s6_001947-RA,ENSCPOP00000014182,BCL3,0,1,10.5947561090625,0.0017282273467425
cluster11787,s2_002798-RA,ENSCPOP00000017372,0,1.645474,0.199576065034,1.8420346597386,0.154376678541731
cluster11788,s6_000241-RA,ENSCPOP00000019388,0,0,1,0,1
cluster11789,s8_002663-RA,ENSCPOP00000019905,RAB13,0,1,2.63073834395209,0.101475161002551
cluster11790,s8_000469-RA,ENSCPOP00000005814,CYP26B1,0,1,0,1
cluster11791,s2_001142-RA,ENSCPOP00000010454,MASP2,51.408666,7.5006706507e-13,44.8253863853188,5.96958593668262e-11
cluster11792,s7_001761-RA,ENSCPOP00000001203,MED22,0,1,0,1
cluster11793,s3_000195-RA,ENSCPOP00000004258,MSC,0,1,0,1
cluster11794,s5_000833-RA,ENSCPOP00000020691,0,47.262802,6.20792021741e-12,50.1607814642002,4.12780920555633e-12
cluster11795,s7_000230-RA,ENSCPOP00000014886,HAND1,0,1,0,1
cluster11796,s4_001647-RA,ENSCPOP00000002967,C1QL3,0,1,0,1
cluster11797,s2_001869-RA,ENSCPOP00000004605,0,0,1,0,1
cluster11798,s9_000264-RA,ENSCPOP00000009545,MBOAT4,0,1,0,1
cluster11799,s10_000531-RA,ENSCPOP00000002195,MYO16,171.378208,3.69963647339e-39,143.66016525371,0
cluster11800,s10_001602-RA,ENSCPOP00000010678,ISCA1,0,1,0,1
cluster11801,s3_000046-RA,ENSCPOP00000013852,EIF3H,0,1,0,1
cluster11803,s6_000741-RA,ENSCPOP00000011359,MAN1C1,59.275366,1.37081869289e-14,59.1414532774879,4.6074255521944e-14
cluster11804,s8_000789-RA,ENSCPOP00000005121,RBM17,0.0033840000001,0.953611497622,0,1
cluster11805,s6_000258-RA,ENSCPOP00000014273,CHCHD1,0,1,0,1
cluster11806,s3_000837-RA,ENSCPOP00000014232,STMN3,0,1,0,1
cluster11807,s3_000041-RA,ENSCPOP00000011724,EXT1,0.541992,0.461608347579,0,1
cluster11808,s6_000572-RA,ENSCPOP00000010382,C16orf58,68.079624,1.57024931531e-16,65.0454519920659,2.44249065417534e-15
cluster11809,s6_000526-RA,ENSCPOP00000006375,SDHAF4,0,1,0,1
cluster11810,s6_000405-RA,ENSCPOP00000003866,SLC25A30,42.319538,7.75143047509e-11,41.577746951898,3.03604530405011e-10
cluster11811,s7_000427-RA,ENSCPOP00000020754,FAM122A,0,1,0,1
cluster11812,s10_001740-RA,ENSCPOP00000015366,GPR119,0,1,4.3720715265772,0.0410148989732246
cluster11814,s3_000539-RA,ENSCPOP00000008066,SMC3,0,1,0,1
cluster11815,s1_001252-RA,ENSCPOP00000013493,RPUSD4,0.259747999999,0.610293335017,1.75516022121337,0.161782223484456
cluster11816,s10_001851-RA,ENSCPOP00000000656,TMEM101,0,1,0,1
cluster11817,s8_000429-RA,ENSCPOP00000020518,CCDC142,1.1999999515e-05,0.997236052388,0,1
cluster11818,s6_001979-RA,ENSCPOP00000017750,0,0,1,0,1
cluster11819,s8_000250-RA,ENSCPOP00000015354,ST8SIA3,0,1,0,1
cluster11820,s10_002107-RA,ENSCPOP00000004528,UBALD2,0,1,0,1
cluster11823,s1_001973-RA,ENSCPOP00000007664,SDAD1,67.647916,1.954592278e-16,60.0705302009119,2.89213097914853e-14
cluster11824,s8_002654-RA,ENSCPOP00000008497,SLC27A3,3.9999999899e-05,0.994953768604,0,1
cluster11825,s7_001489-RA,ENSCPOP00000003364,IGFLR1,0,1,0,1
cluster11826,s10_002074-RA,ENSCPOP00000010670,EDAR,35.420886,2.65623222019e-09,28.9128214813427,1.73187413854414e-07
cluster11827,s2_000053-RA,ENSCPOP00000005535,EPYC,0,1,0,1
cluster11828,s10_002159-RA,ENSCPOP00000006263,MRPL34,0,1,0,1
cluster11829,s9_000995-RA,ENSCPOP00000005443,CYP2W1,20.724814,5.30244055902e-06,15.0506479085125,0.000182709048330787
cluster11830,s7_001435-RA,ENSCPOP00000002071,DCLK3,0.294856,0.587125364515,0,1
cluster11831,s5_001017-RA,ENSCPOP00000020335,MCRIP1,45.582002,1.46380443669e-11,45.8605723091871,3.55478979585655e-11
cluster11833,s2_001880-RA,ENSCPOP00000017135,NHLRC4,0.00521800000001,0.942414314798,0,1
cluster11834,s10_001208-RA,ENSCPOP00000015870,RNF26,4.951416,0.0260693081936,2.49480730800496,0.109019359782748
cluster11835,s8_002153-RA,ENSCPOP00000014221,PINK1,0,1,0,1
cluster11837,s8_000100-RA,ENSCPOP00000011795,RAB33B,0,1,0,1
cluster11838,s3_001565-RA,ENSCPOP00000001678,HPSE,80.766468,2.54032188802e-19,109.598523998917,0
cluster11839,s8_000013-RA,ENSCPOP00000009234,0,0,1,0,1
cluster11840,s10_001916-RA,ENSCPOP00000016506,DNAJC7,0,1,0,1
cluster11841,s2_002631-RA,ENSCPOP00000009585,LHX6,0,1,0,1
cluster11842,s9_001211-RA,ENSCPOP00000018044,LENEP,0,1,0,1
cluster11843,s9_000130-RA,ENSCPOP00000001459,C1GALT1,0,1,0,1
cluster11844,s10_001855-RA,ENSCPOP00000014525,Ppy,0.483666,0.486766445058,0,1
cluster11845,s7_002260-RA,ENSCPOP00000006677,BACE2,15.01568,0.000106621592131,19.6960916915114,1.76708480070231e-05
cluster11846,s8_001184-RA,ENSCPOP00000012673,ATP5F1,0,1,0,1
cluster11847,s9_000721-RA,ENSCPOP00000001442,DDX58,1.196324,0.274057632032,0,1
cluster11848,s3_000083-RA,ENSCPOP00000018953,RPL30,20.28321,6.67840799713e-06,23.5203995207905,2.58997204477529e-06
cluster11850,s8_001953-RA,ENSCPOP00000004629,Crybb1,2.368108,0.123837058024,0,1
cluster11851,s6_001531-RA,ENSCPOP00000020154,0,3.0705,0.0797249474513,5.55212129904157,0.0223766749499605
cluster11852,s2_002127-RA,ENSCPOP00000005383,JOSD1,0.000931999999921,0.975645424657,0,1
cluster11853,s3_000826-RA,ENSCPOP00000019034,BIRC7,0,1,0,1
cluster11854,s1_001828-RA,ENSCPOP00000005080,WNT16,-0.00255600000037,1,0,1
cluster11856,s8_002519-RA,ENSCPOP00000019994,CTSK,0,1,0,1
cluster11857,s3_000730-RA,ENSCPOP00000017331,CEBPB,0,1,0,1
cluster11858,s3_000592-RA,ENSCPOP00000006480,PRLHR,1.14096,0.285449566063,0,1
cluster11859,s1_000574-RA,ENSCPOP00000000076,GPA33,0,1,0,1
cluster11861,s1_000105-RA,ENSCPOP00000005714,PLA2G4D,80.707928,2.61670231005e-19,83.6591997420401,0
cluster11862,s9_001306-RA,ENSCPOP00000017841,SOCS3,0,1,0,1
cluster11863,s6_000438-RA,ENSCPOP00000001993,PHF11,0,1,0,1
cluster11865,s3_000211-RA,ENSCPOP00000020878,TCF24,-3.9999999899e-05,1,0,1
cluster11866,s10_001520-RA,ENSCPOP00000006277,MTERF2,10.260854,0.00135882763888,6.32046044661911,0.0151118451079262
cluster11867,s6_001746-RA,ENSCPOP00000015821,GRWD1,-6.00000021223e-06,1,0,1
cluster11868,s9_000803-RA,ENSCPOP00000010087,KDM7A,89.588662,2.93199671043e-21,77.7621406787812,0
cluster11871,s1_001609-RA,ENSCPOP00000007620,MRPL51,28.191024,1.09913109086e-07,44.324660781454,7.67086949515772e-11
cluster11872,s2_001168-RA,ENSCPOP00000013678,CA6,2.326278,0.127205709004,1.55612959093605,0.18023475861218
cluster11873,s9_000809-RA,ENSCPOP00000014863,FMC1,0,1,0,1
cluster11874,s7_002200-RA,ENSCPOP00000013004,NDUFB7,1.0128,0.314232978908,3.98974441918972,0.0499649124589648
cluster11875,s2_000698-RA,ENSCPOP00000010253,ARL2BP,0,1,0,1
cluster11876,s6_001370-RA,ENSCPOP00000009736,0,0,1,0,1
cluster11877,s3_002096-RA,ENSCPOP00000010049,MRC2,10.051222,0.00152246918286,9.58780586177454,0.00287577105174686
cluster11878,s1_000076-RA,ENSCPOP00000012716,PPP1R14D,0,1,0,1
cluster11879,s7_002276-RA,ENSCPOP00000006498,PDXK,2.200176,0.137994981072,1.90925537209614,0.148895831968882
cluster11880,s6_002185-RA,ENSCPOP00000020957,FAM187B,0,1,0,1
cluster11881,s5_000651-RA,ENSCPOP00000006831,ETNK1,0,1,0,1
cluster11882,s1_001194-RA,ENSCPOP00000007627,CNIH1,0,1,0,1
cluster11883,s8_000501-RA,ENSCPOP00000012776,GKN1,17.673562,2.62246381267e-05,28.3808007129333,2.2613924155479e-07
cluster11885,s8_000569-RA,ENSCPOP00000009881,CFAP36,9.037122,0.00264551791578,7.44781462617721,0.0085121092316971
cluster11886,s8_000375-RA,ENSCPOP00000017037,VAMP5,0,1,0,1
cluster11887,s6_002343-RA,ENSCPOP00000015066,0,0.78418,0.37586578809,0,1
cluster11888,s2_000114-RA,ENSCPOP00000014472,0,34.218982,4.92462462822e-09,34.5174127673729,1.04336230211111e-08
cluster11889,s1_000049-RA,ENSCPOP00000013645,GPR176,2.97188,0.0847233423046,0,1
cluster11890,s2_001660-RA,ENSCPOP00000020455,CCR6,1.648936,0.199103809058,1.4814206122137,0.187743018994675
cluster11891,s5_000584-RA,ENSCPOP00000013469,0,73.72708,8.96998056966e-18,58.7090082873674,5.71764857681956e-14
cluster11892,s9_000739-RA,ENSCPOP00000000575,CAPN6,0,1,0,1
cluster11894,s4_000401-RA,ENSCPOP00000004339,NLRP14,0,1,0,1
cluster11895,s7_001548-RA,ENSCPOP00000009883,CATSPERG,18.117526,2.0768107353e-05,27.8028452377621,3.02168161769867e-07
cluster11897,s8_000973-RA,ENSCPOP00000006961,FSHB,-0.023158,1,0,1
cluster11898,s3_001532-RA,ENSCPOP00000013143,PKD2,102.462134,4.39692275663e-24,82.2956390017516,0
cluster11899,s4_001336-RA,ENSCPOP00000008185,0,2.146964,0.142852123458,0,1
cluster11901,s2_001613-RA,ENSCPOP00000005935,0,0,1,0,1
cluster11902,s7_000532-RA,ENSCPOP00000002148,HSPA9,10.117992,0.00146828879247,10.0252081766666,0.00230489073155543
cluster11903,s10_000386-RA,ENSCPOP00000010278,GOLPH3,22.236988,2.40986356495e-06,17.0608532871088,6.64514000651706e-05
cluster11904,s2_000534-RA,ENSCPOP00000001539,APCDD1,0,1,0,1
cluster11905,s4_000810-RA,ENSCPOP00000017415,0,0.941068,0.332003330665,0,1
cluster11907,s2_001868-RA,ENSCPOP00000001600,PUS7L,26.763174,2.29978493564e-07,21.1882409641348,8.35150247374683e-06
cluster11908,s9_000461-RA,ENSCPOP00000008825,0,-0.00469599999997,1,0,1
cluster11909,s10_001349-RA,ENSCPOP00000018128,PXMP4,0.834906,0.360857733347,0,1
cluster11910,s8_002145-RA,ENSCPOP00000018982,PLA2G2F,0,1,0,1
cluster11911,s8_002151-RA,ENSCPOP00000017551,FAM43B,0.950456,0.3296032536,0,1
cluster11912,s1_001286-RA,ENSCPOP00000020098,PANX3,0,1,0,1
cluster11913,s5_001066-RA,ENSCPOP00000010232,RTN2,0,1,0,1
cluster11914,s2_002395-RA,ENSCPOP00000014327,GFRA4,26.946954,2.09116444537e-07,16.49888466724,8.8157028097724e-05
cluster11915,s3_000134-RA,ENSCPOP00000008560,0,0,1,0,1
cluster11916,s5_001645-RA,ENSCPOP00000010273,C4orf17,0,1,0,1
cluster11917,s1_000969-RA,ENSCPOP00000000061,PIWIL4,0,1,0,1
cluster11918,s4_000578-RA,ENSCPOP00000002799,GRASP,37.112752,1.11492216475e-09,30.8500514636244,6.55704591734363e-08
cluster11919,s1_000395-RA,ENSCPOP00000012852,YIPF7,3.744886,0.052969340498,2.21796409801277,0.126250950195621
cluster11920,s10_001360-RA,ENSCPOP00000012440,PIGU,46.724234,8.1712253763e-12,42.6853253508452,1.74339265246459e-10
cluster11921,s7_001394-RA,ENSCPOP00000005501,PROM2,0.298398000001,0.584888478146,0,1
cluster11922,s6_000474-RA,ENSCPOP00000010718,NHLRC3,13.574356,0.000229296643615,14.3714745139296,0.000257204822768364
cluster11924,s8_002112-RA,ENSCPOP00000002103,RCC2,0.0351819999996,0.851214800473,0,1
cluster11925,s9_000339-RA,ENSCPOP00000002966,DR1,0,1,0,1
cluster11926,s2_002346-RA,ENSCPOP00000014712,FOXO6,0.858544,0.354146463801,0,1
cluster11927,s5_000386-RA,ENSCPOP00000008572,0,25.126512,5.36896161697e-07,23.9289410417932,2.10984667114999e-06
cluster11928,s8_001843-RA,ENSCPOP00000017648,EFNA2,3.9999999899e-06,0.998404231944,0,1
cluster11929,s1_001372-RA,ENSCPOP00000004176,UNG,0,1,0,1
cluster11930,s8_000019-RA,ENSCPOP00000007781,ASIC5,41.905014,9.58166235879e-11,43.2584786899506,1.30837563006025e-10
cluster11931,s5_001071-RA,ENSCPOP00000011247,OPA3,0,1,0,1
cluster11932,s2_002273-RA,ENSCPOP00000009984,Cxcl8,0,1,0,1
cluster11933,s10_001072-RA,ENSCPOP00000004562,FKBP14,56.294124,6.24016332624e-14,62.7782705331561,7.49400541621981e-15
cluster11934,s10_000810-RA,ENSCPOP00000016484,PTPRCAP,0.154008,0.69473422162,0.0300164306049737,0.468021744856018
cluster11935,s3_001763-RA,ENSCPOP00000009323,PRPF8,-4.1377,1,0,1
cluster11936,s10_000228-RA,ENSCPOP00000006410,ACVR1C,58.111778,2.47639212829e-14,41.2201866592877,3.63149676996244e-10
cluster11937,s1_000896-RA,ENSCPOP00000014594,CCDC89,0,1,0,1
cluster11938,s2_001268-RA,ENSCPOP00000010510,TNFRSF4,59.248418,1.389720177e-14,47.7865694839129,1.35513267274234e-11
cluster11939,s2_000388-RA,ENSCPOP00000012896,RPF1,34.90805,3.4564882611e-09,31.2318028060463,5.41499657336075e-08
cluster11940,s3_000768-RA,ENSCPOP00000013277,PMEPA1,0,1,0,1
cluster11941,s3_000477-RA,ENSCPOP00000004952,DPCD,0.00653199999988,0.935584474599,0,1
cluster11942,s7_002378-RA,ENSCPOP00000010713,UBE2A,0,1,0,1
cluster11943,s2_001539-RA,ENSCPOP00000017840,NPPC,0,1,8.96347708678377,0.00394497837576524
cluster11944,s10_000404-RA,ENSCPOP00000011819,FBXL7,0,1,0,1
cluster11945,s9_000994-RA,ENSCPOP00000005442,COX19,38.122924,6.64251193814e-10,35.5355453280304,6.26423563021561e-09
cluster11946,s9_000812-RA,ENSCPOP00000006946,ZC3HAV1L,0,1,0,1
cluster11947,s3_002536-RA,ENSCPOP00000017884,0,0,1,0,1
cluster11948,s10_001875-RA,ENSCPOP00000006122,PTGES3L-AARSD1,0,1,0,1
cluster11949,s5_000346-RA,ENSCPOP00000001835,KCNAB3,121.076936,3.67596219627e-28,109.796204782053,0
cluster11951,s5_000963-RA,ENSCPOP00000016844,EFNB1,56.558756,5.45439661881e-14,67.6571718090527,6.66133814775094e-16
cluster11952,s4_000179-RA,ENSCPOP00000006619,CLVS1,0,1,0,1
cluster11953,s3_002556-RA,ENSCPOP00000001784,Il1b,0,1,0,1
cluster11954,s8_002609-RA,ENSCPOP00000014978,S100B,0,1,0,1
cluster11955,s10_000418-RA,ENSCPOP00000000187,41338,0,1,0,1
cluster11956,s7_001268-RA,ENSCPOP00000010674,MRPL37,0,1,0,1
cluster11957,s2_000362-RA,ENSCPOP00000010327,ASB17,14.904268,0.000113106800728,9.46201734406441,0.00306481224145161
cluster11958,s4_001686-RA,ENSCPOP00000006422,PPP1R16B,0,1,0,1
cluster11959,s6_000960-RA,ENSCPOP00000008696,LAPTM4A,0,1,0,1
cluster11960,s10_001467-RA,ENSCPOP00000000404,BRMS1L,44.36992,2.71831891514e-11,43.1322780766002,1.39373790286612e-10
cluster11961,s6_000702-RA,ENSCPOP00000004168,Htr1d,0,1,0,1
cluster11962,s7_001205-RA,ENSCPOP00000015270,PDZK1IP1,5.955216,0.0146738048914,0,1
cluster11963,s9_001270-RA,ENSCPOP00000001498,NES,0.0895639999981,0.764732172699,0,1
cluster11964,s10_000123-RA,ENSCPOP00000010218,HOXD10,0,1,0,1
cluster11965,s1_002016-RA,ENSCPOP00000011268,TMEM18,0,1,0,1
cluster11966,s8_000960-RA,ENSCPOP00000007416,LUZP2,13.56676,0.000230226438698,10.8972219992006,0.00148330010001252
cluster11968,s6_000391-RA,ENSCPOP00000021218,0,0,1,0,1
cluster11969,s3_000127-RA,ENSCPOP00000000546,CALB1,0,1,0,1
cluster11970,s3_002345-RA,ENSCPOP00000006065,DUSP7,0,1,0,1
