ORTHOGROUP,CAPYBARA ID,GUINEA PIG ID,RAT ID
OG0007210,s6_000091-RA,ENSCPOP00000019050,ENSRNOP00000065715
OG0007211,s6_000086-RA,ENSCPOP00000003539,ENSRNOP00000035242
OG0007212,s6_000084-RA,ENSCPOP00000013179,ENSRNOP00000000621
OG0007213,s6_000080-RA,ENSCPOP00000017565,ENSRNOP00000030852
OG0007214,s6_000078-RA,ENSCPOP00000019674,ENSRNOP00000000609
OG0007215,s6_000075-RA,ENSCPOP00000018523,ENSRNOP00000063884
OG0007216,s6_000074-RA,ENSCPOP00000005025,ENSRNOP00000000607
OG0007217,s6_000068-RA,ENSCPOP00000021231,ENSRNOP00000000597
OG0007218,s6_000064-RA,ENSCPOP00000010148,ENSRNOP00000039755
OG0007219,s6_000062-RA,ENSCPOP00000013911,ENSRNOP00000033634
OG0007220,s6_000061-RA,ENSCPOP00000013908,ENSRNOP00000046054
OG0007221,s6_000058-RA,ENSCPOP00000010798,ENSRNOP00000069980
OG0007222,s6_000057-RA,ENSCPOP00000007739,ENSRNOP00000043693
OG0007223,s6_000056-RA,ENSCPOP00000003548,ENSRNOP00000074608
OG0007224,s6_000049-RA,ENSCPOP00000007152,ENSRNOP00000036495
OG0007225,s6_000045-RA,ENSCPOP00000000096,ENSRNOP00000000576
OG0007227,s6_000040-RA,ENSCPOP00000009544,ENSRNOP00000061875
OG0007228,s6_000038-RA,ENSCPOP00000017075,ENSRNOP00000000558
OG0007229,s6_000037-RA,ENSCPOP00000020429,ENSRNOP00000045630
OG0007230,s6_000036-RA,ENSCPOP00000011460,ENSRNOP00000000554
OG0007231,s6_000034-RA,ENSCPOP00000011456,ENSRNOP00000000552
OG0007232,s6_000033-RA,ENSCPOP00000015702,ENSRNOP00000000550
OG0007233,s6_000031-RA,ENSCPOP00000012568,ENSRNOP00000000549
OG0007234,s6_000030-RA,ENSCPOP00000012564,ENSRNOP00000000543
OG0007235,s6_000021-RA,ENSCPOP00000002556,ENSRNOP00000000535
OG0007236,s6_000018-RA,ENSCPOP00000001920,ENSRNOP00000000532
OG0007237,s6_000017-RA,ENSCPOP00000015900,ENSRNOP00000000529
OG0007238,s6_000016-RA,ENSCPOP00000000649,ENSRNOP00000000528
OG0007239,s6_000002-RA,ENSCPOP00000011072,ENSRNOP00000048774
OG0007240,s7_002454-RA,ENSCPOP00000000520,ENSRNOP00000000513
OG0007241,s7_002451-RA,ENSCPOP00000019729,ENSRNOP00000000509
OG0007242,s7_002445-RA,ENSCPOP00000017888,ENSRNOP00000000495
OG0007243,s7_002443-RA,ENSCPOP00000019442,ENSRNOP00000000492
OG0007244,s7_002440-RA,ENSCPOP00000002465,ENSRNOP00000037516
OG0007245,s7_002436-RA,ENSCPOP00000013617,ENSRNOP00000000483
OG0007246,s7_002435-RA,ENSCPOP00000001187,ENSRNOP00000000481
OG0007247,s7_002432-RA,ENSCPOP00000015547,ENSRNOP00000000476
OG0007248,s7_002430-RA,ENSCPOP00000013320,ENSRNOP00000001174
OG0007249,s7_002429-RA,ENSCPOP00000013318,ENSRNOP00000050614
OG0007250,s7_002425-RA,ENSCPOP00000000782,ENSRNOP00000001153
OG0007251,s7_002424-RA,ENSCPOP00000014432,ENSRNOP00000001146
OG0007252,s7_002422-RA,ENSCPOP00000019018,ENSRNOP00000060240
OG0007253,s7_002419-RA,ENSCPOP00000015426,ENSRNOP00000001119
OG0007254,s7_002417-RA,ENSCPOP00000017777,ENSRNOP00000032019
OG0007255,s7_002415-RA,ENSCPOP00000009695,ENSRNOP00000071617
OG0007256,s7_002414-RA,ENSCPOP00000009693,ENSRNOP00000001122
OG0007257,s7_002409-RA,ENSCPOP00000009681,ENSRNOP00000001126
OG0007258,s7_002406-RA,ENSCPOP00000001872,ENSRNOP00000001135
OG0007259,s7_002402-RA,ENSCPOP00000006938,ENSRNOP00000001113
OG0007260,s7_002401-RA,ENSCPOP00000020811,ENSRNOP00000001114
OG0007261,s5_001502-RA,ENSCPOP00000019114,ENSRNOP00000065216
OG0007262,s5_001494-RA,ENSCPOP00000019702,ENSRNOP00000046565
OG0007263,s5_001493-RA,ENSCPOP00000020760,ENSRNOP00000001103
OG0007264,s10_000441-RA,ENSCPOP00000015072,ENSRNOP00000040590
OG0007265,s10_000443-RA,ENSCPOP00000000772,ENSRNOP00000017019
OG0007266,s10_000444-RA,ENSCPOP00000015136,ENSRNOP00000016975
OG0007267,s10_000448-RA,ENSCPOP00000005587,ENSRNOP00000024111
OG0007268,s10_000450-RA,ENSCPOP00000007113,ENSRNOP00000023211
OG0007269,s10_000452-RA,ENSCPOP00000014030,ENSRNOP00000022683
OG0007270,s10_000457-RA,ENSCPOP00000003024,ENSRNOP00000021898
OG0007271,s10_000460-RA,ENSCPOP00000003677,ENSRNOP00000021000
OG0007272,s10_000464-RA,ENSCPOP00000007959,ENSRNOP00000020780
OG0007273,s10_000465-RA,ENSCPOP00000005410,ENSRNOP00000020711
OG0007274,s10_000468-RA,ENSCPOP00000005402,ENSRNOP00000019806
OG0007275,s10_000470-RA,ENSCPOP00000018198,ENSRNOP00000019735
OG0007276,s10_000472-RA,ENSCPOP00000006254,ENSRNOP00000017779
OG0007277,s10_000473-RA,ENSCPOP00000005531,ENSRNOP00000032819
OG0007278,s7_001716-RA,ENSCPOP00000011122,ENSRNOP00000069976
OG0007279,s2_001833-RA,ENSCPOP00000020818,ENSRNOP00000021432
OG0007280,s2_001835-RA,ENSCPOP00000003784,ENSRNOP00000020646
OG0007281,s2_001839-RA,ENSCPOP00000001127,ENSRNOP00000019848
OG0007282,s2_001841-RA,ENSCPOP00000001926,ENSRNOP00000019497
OG0007283,s2_001844-RA,ENSCPOP00000001276,ENSRNOP00000019109
OG0007284,s2_001846-RA,ENSCPOP00000001275,ENSRNOP00000032812
OG0007285,s2_001847-RA,ENSCPOP00000013709,ENSRNOP00000023769
OG0007286,s2_001850-RA,ENSCPOP00000017054,ENSRNOP00000023068
OG0007287,s2_001856-RA,ENSCPOP00000010984,ENSRNOP00000021656
OG0007288,s9_001563-RA,ENSCPOP00000011011,ENSRNOP00000019671
OG0007289,s10_002298-RA,ENSCPOP00000017432,ENSRNOP00000013282
OG0007290,s10_002299-RA,ENSCPOP00000015933,ENSRNOP00000013274
OG0007291,s1_002066-RA,ENSCPOP00000006527,ENSRNOP00000073604
OG0007292,s1_002065-RA,ENSCPOP00000008111,ENSRNOP00000069371
OG0007293,s3_002590-RA,ENSCPOP00000017376,ENSRNOP00000070756
OG0007294,s3_002593-RA,ENSCPOP00000011915,ENSRNOP00000069377
OG0007295,s5_000863-RA,ENSCPOP00000009443,ENSRNOP00000073306
OG0007296,s3_000770-RA,ENSCPOP00000007132,ENSRNOP00000030660
OG0007297,s3_000774-RA,ENSCPOP00000020893,ENSRNOP00000007554
OG0007298,s3_000777-RA,ENSCPOP00000008323,ENSRNOP00000035430
OG0007299,s3_000779-RA,ENSCPOP00000008303,ENSRNOP00000069800
OG0007300,s3_000781-RA,ENSCPOP00000007720,ENSRNOP00000066539
OG0007301,s3_000782-RA,ENSCPOP00000017056,ENSRNOP00000066523
OG0007302,s5_001305-RA,ENSCPOP00000003561,ENSRNOP00000025819
OG0007303,s5_001303-RA,ENSCPOP00000013901,ENSRNOP00000031328
OG0007304,s5_001302-RA,ENSCPOP00000005201,ENSRNOP00000025472
OG0007305,s5_001300-RA,ENSCPOP00000008580,ENSRNOP00000054004
OG0007306,s5_001299-RA,ENSCPOP00000018976,ENSRNOP00000028266
OG0007307,s5_001298-RA,ENSCPOP00000014370,ENSRNOP00000024771
OG0007308,s5_001297-RA,ENSCPOP00000012189,ENSRNOP00000054017
OG0007309,s5_001296-RA,ENSCPOP00000001132,ENSRNOP00000035090
OG0007310,s5_001294-RA,ENSCPOP00000008306,ENSRNOP00000073706
OG0007311,s5_001289-RA,ENSCPOP00000008164,ENSRNOP00000018696
OG0007312,s5_001286-RA,ENSCPOP00000009769,ENSRNOP00000002053
OG0007313,s5_001285-RA,ENSCPOP00000014664,ENSRNOP00000002050
OG0007314,s5_001284-RA,ENSCPOP00000015302,ENSRNOP00000002052
OG0007315,s5_001283-RA,ENSCPOP00000003129,ENSRNOP00000028434
OG0007316,s7_002172-RA,ENSCPOP00000011727,ENSRNOP00000028261
OG0007317,s7_002169-RA,ENSCPOP00000006732,ENSRNOP00000028177
OG0007318,s7_002166-RA,ENSCPOP00000012961,ENSRNOP00000028065
OG0007319,s7_002165-RA,ENSCPOP00000001098,ENSRNOP00000028051
OG0007320,s7_002164-RA,ENSCPOP00000017927,ENSRNOP00000028029
OG0007321,s7_002162-RA,ENSCPOP00000000291,ENSRNOP00000028026
OG0007322,s7_002160-RA,ENSCPOP00000000290,ENSRNOP00000027995
OG0007323,s7_002159-RA,ENSCPOP00000020742,ENSRNOP00000027964
OG0007324,s7_002158-RA,ENSCPOP00000016789,ENSRNOP00000027960
OG0007325,s7_002157-RA,ENSCPOP00000020935,ENSRNOP00000029967
OG0007326,s8_002777-RA,ENSCPOP00000009393,ENSRNOP00000056961
OG0007327,s8_002346-RA,ENSCPOP00000004969,ENSRNOP00000003989
OG0007328,s8_002345-RA,ENSCPOP00000004300,ENSRNOP00000003971
OG0007330,s8_002344-RA,ENSCPOP00000012799,ENSRNOP00000003954
OG0007331,s8_002343-RA,ENSCPOP00000008074,ENSRNOP00000003939
OG0007332,s2_000922-RA,ENSCPOP00000019217,ENSRNOP00000064630
OG0007333,s2_000923-RA,ENSCPOP00000013370,ENSRNOP00000016880
OG0007334,s2_000924-RA,ENSCPOP00000009181,ENSRNOP00000016963
OG0007335,s2_000927-RA,ENSCPOP00000002007,ENSRNOP00000069801
OG0007336,s2_000928-RA,ENSCPOP00000018387,ENSRNOP00000021630
OG0007337,s2_000929-RA,ENSCPOP00000017630,ENSRNOP00000021271
OG0007338,s2_000931-RA,ENSCPOP00000009633,ENSRNOP00000020990
OG0007339,s2_000933-RA,ENSCPOP00000009623,ENSRNOP00000020860
OG0007340,s2_000936-RA,ENSCPOP00000006385,ENSRNOP00000038726
OG0007341,s2_000937-RA,ENSCPOP00000005959,ENSRNOP00000020341
OG0007342,s2_000939-RA,ENSCPOP00000000983,ENSRNOP00000019923
OG0007343,s2_000940-RA,ENSCPOP00000010917,ENSRNOP00000019443
OG0007345,s8_001882-RA,ENSCPOP00000017203,ENSRNOP00000010714
OG0007346,s2_001107-RA,ENSCPOP00000019813,ENSRNOP00000023911
OG0007347,s2_001105-RA,ENSCPOP00000009332,ENSRNOP00000024182
OG0007348,s2_001104-RA,ENSCPOP00000009339,ENSRNOP00000024232
OG0007349,s2_001103-RA,ENSCPOP00000015242,ENSRNOP00000024491
OG0007350,s2_001099-RA,ENSCPOP00000003271,ENSRNOP00000068936
OG0007351,s2_001097-RA,ENSCPOP00000012062,ENSRNOP00000054881
OG0007352,s2_001096-RA,ENSCPOP00000018499,ENSRNOP00000024917
OG0007353,s2_001095-RA,ENSCPOP00000010595,ENSRNOP00000025357
OG0007354,s2_001094-RA,ENSCPOP00000010973,ENSRNOP00000025512
OG0007355,s2_001091-RA,ENSCPOP00000002434,ENSRNOP00000025695
OG0007356,s2_001090-RA,ENSCPOP00000017593,ENSRNOP00000025705
OG0007357,s2_001086-RA,ENSCPOP00000010994,ENSRNOP00000025948
OG0007358,s2_001085-RA,ENSCPOP00000010999,ENSRNOP00000026617
OG0007359,s2_001084-RA,ENSCPOP00000019738,ENSRNOP00000026757
OG0007360,s2_001082-RA,ENSCPOP00000016559,ENSRNOP00000026767
OG0007361,s2_001081-RA,ENSCPOP00000011803,ENSRNOP00000063911
OG0007362,s2_001079-RA,ENSCPOP00000000412,ENSRNOP00000026843
OG0007363,s2_001078-RA,ENSCPOP00000017501,ENSRNOP00000036118
OG0007364,s2_001077-RA,ENSCPOP00000007717,ENSRNOP00000026965
OG0007365,s2_001075-RA,ENSCPOP00000007722,ENSRNOP00000038464
OG0007366,s2_001070-RA,ENSCPOP00000012608,ENSRNOP00000066373
OG0007367,s2_001068-RA,ENSCPOP00000012612,ENSRNOP00000070582
OG0007368,s2_001067-RA,ENSCPOP00000008362,ENSRNOP00000066330
OG0007369,s2_001066-RA,ENSCPOP00000013712,ENSRNOP00000027088
OG0007370,s7_000372-RA,ENSCPOP00000013714,ENSRNOP00000027145
OG0007371,s2_001056-RA,ENSCPOP00000010310,ENSRNOP00000073572
OG0007372,s2_001054-RA,ENSCPOP00000013204,ENSRNOP00000003349
OG0007373,s2_001053-RA,ENSCPOP00000011366,ENSRNOP00000072087
OG0007374,s2_001051-RA,ENSCPOP00000018742,ENSRNOP00000003535
OG0007375,s2_001050-RA,ENSCPOP00000008838,ENSRNOP00000040412
OG0007376,s2_001043-RA,ENSCPOP00000019100,ENSRNOP00000031597
OG0007377,s2_001041-RA,ENSCPOP00000016983,ENSRNOP00000067435
OG0007378,s2_001035-RA,ENSCPOP00000012373,ENSRNOP00000064860
OG0007379,s2_001034-RA,ENSCPOP00000002348,ENSRNOP00000022389
OG0007380,s2_001032-RA,ENSCPOP00000009767,ENSRNOP00000022688
OG0007382,s2_001028-RA,ENSCPOP00000007904,ENSRNOP00000066551
OG0007383,s2_001026-RA,ENSCPOP00000006060,ENSRNOP00000046740
OG0007384,s8_000798-RA,ENSCPOP00000007724,ENSRNOP00000026187
OG0007385,s8_000796-RA,ENSCPOP00000009450,ENSRNOP00000061946
OG0007386,s8_000795-RA,ENSCPOP00000009442,ENSRNOP00000028940
OG0007387,s8_000793-RA,ENSCPOP00000009435,ENSRNOP00000036443
OG0007388,s8_000792-RA,ENSCPOP00000009426,ENSRNOP00000066617
OG0007389,s8_000791-RA,ENSCPOP00000013395,ENSRNOP00000025902
OG0007390,s8_000790-RA,ENSCPOP00000016775,ENSRNOP00000025731
OG0007391,s8_000789-RA,ENSCPOP00000005121,ENSRNOP00000025550
OG0007392,s8_000788-RA,ENSCPOP00000005118,ENSRNOP00000066383
OG0007393,s8_000787-RA,ENSCPOP00000002274,ENSRNOP00000025252
OG0007394,s8_000786-RA,ENSCPOP00000009500,ENSRNOP00000025228
OG0007395,s8_000785-RA,ENSCPOP00000003214,ENSRNOP00000025011
OG0007396,s8_000783-RA,ENSCPOP00000012110,ENSRNOP00000024952
OG0007397,s8_000782-RA,ENSCPOP00000012102,ENSRNOP00000051465
OG0007398,s8_000780-RA,ENSCPOP00000001468,ENSRNOP00000024200
OG0007399,s8_000778-RA,ENSCPOP00000005890,ENSRNOP00000038123
OG0007400,s8_000777-RA,ENSCPOP00000013115,ENSRNOP00000023945
OG0007401,s8_000775-RA,ENSCPOP00000017276,ENSRNOP00000036428
OG0007402,s8_000772-RA,ENSCPOP00000013680,ENSRNOP00000037933
OG0007403,s8_000771-RA,ENSCPOP00000001948,ENSRNOP00000032936
OG0007404,s8_000770-RA,ENSCPOP00000001947,ENSRNOP00000032693
OG0007405,s8_000769-RA,ENSCPOP00000001946,ENSRNOP00000024222
OG0007406,s8_000768-RA,ENSCPOP00000004779,ENSRNOP00000024011
OG0007408,s8_000766-RA,ENSCPOP00000002063,ENSRNOP00000059118
OG0007409,s8_000764-RA,ENSCPOP00000011462,ENSRNOP00000017889
OG0007410,s8_000763-RA,ENSCPOP00000012084,ENSRNOP00000060990
OG0007411,s6_001378-RA,ENSCPOP00000012778,ENSRNOP00000005537
OG0007412,s8_000757-RA,ENSCPOP00000011985,ENSRNOP00000010185
OG0007413,s8_000756-RA,ENSCPOP00000011986,ENSRNOP00000042274
OG0007414,s8_000749-RA,ENSCPOP00000000671,ENSRNOP00000007185
OG0007415,s8_000743-RA,ENSCPOP00000013507,ENSRNOP00000067122
OG0007416,s8_000736-RA,ENSCPOP00000007062,ENSRNOP00000008403
OG0007417,s8_000735-RA,ENSCPOP00000007066,ENSRNOP00000008527
OG0007418,s8_000734-RA,ENSCPOP00000007067,ENSRNOP00000008873
OG0007419,s8_000731-RA,ENSCPOP00000020900,ENSRNOP00000008879
OG0007420,s8_000729-RA,ENSCPOP00000021158,ENSRNOP00000008892
OG0007421,s8_000725-RA,ENSCPOP00000003621,ENSRNOP00000009564
OG0007422,s7_001415-RA,ENSCPOP00000007516,ENSRNOP00000069931
OG0007423,s7_001418-RA,ENSCPOP00000017893,ENSRNOP00000053414
OG0007424,s7_001422-RA,ENSCPOP00000007956,ENSRNOP00000043711
OG0007425,s7_001425-RA,ENSCPOP00000000523,ENSRNOP00000015888
OG0007426,s7_001424-RA,ENSCPOP00000000525,ENSRNOP00000042824
OG0007427,s7_001426-RA,ENSCPOP00000000521,ENSRNOP00000064414
OG0007428,s7_001434-RA,ENSCPOP00000019437,ENSRNOP00000052902
OG0007429,s7_001435-RA,ENSCPOP00000002071,ENSRNOP00000046063
OG0007430,s7_001441-RA,ENSCPOP00000002926,ENSRNOP00000012114
OG0007431,s7_001443-RA,ENSCPOP00000008322,ENSRNOP00000013050
OG0007432,s7_001446-RA,ENSCPOP00000008368,ENSRNOP00000028675
OG0007433,s7_001449-RA,ENSCPOP00000004051,ENSRNOP00000013632
OG0007434,s7_001450-RA,ENSCPOP00000004058,ENSRNOP00000013705
OG0007435,s7_001451-RA,ENSCPOP00000004056,ENSRNOP00000044089
OG0007436,s3_001633-RA,ENSCPOP00000018681,ENSRNOP00000065567
OG0007437,s3_001632-RA,ENSCPOP00000019485,ENSRNOP00000022882
OG0007438,s3_001631-RA,ENSCPOP00000011594,ENSRNOP00000022746
OG0007439,s3_001627-RA,ENSCPOP00000005466,ENSRNOP00000022012
OG0007440,s3_001626-RA,ENSCPOP00000005453,ENSRNOP00000021583
OG0007441,s3_001625-RA,ENSCPOP00000018336,ENSRNOP00000048039
OG0007442,s5_001176-RA,ENSCPOP00000008815,ENSRNOP00000070743
OG0007443,s8_000584-RA,ENSCPOP00000012147,ENSRNOP00000030347
OG0007444,s9_001324-RA,ENSCPOP00000007930,ENSRNOP00000061028
OG0007445,s8_000587-RA,ENSCPOP00000013598,ENSRNOP00000002094
OG0007446,s8_000595-RA,ENSCPOP00000008352,ENSRNOP00000012848
OG0007447,s1_002125-RA,ENSCPOP00000015369,ENSRNOP00000020879
OG0007448,s1_002129-RA,ENSCPOP00000006009,ENSRNOP00000022259
OG0007449,s7_002298-RA,ENSCPOP00000006018,ENSRNOP00000059196
OG0007450,s7_002297-RA,ENSCPOP00000015266,ENSRNOP00000022144
OG0007451,s7_002296-RA,ENSCPOP00000005700,ENSRNOP00000044480
OG0007452,s7_002294-RA,ENSCPOP00000005987,ENSRNOP00000022138
OG0007453,s3_002504-RA,ENSCPOP00000009397,ENSRNOP00000026852
OG0007454,s3_002503-RA,ENSCPOP00000011199,ENSRNOP00000026844
OG0007455,s3_002502-RA,ENSCPOP00000006762,ENSRNOP00000026739
OG0007456,s3_002501-RA,ENSCPOP00000006767,ENSRNOP00000026704
OG0007457,s3_002500-RA,ENSCPOP00000006779,ENSRNOP00000026591
OG0007458,s4_002206-RA,ENSCPOP00000000163,ENSRNOP00000026344
OG0007459,s3_001975-RA,ENSCPOP00000016769,ENSRNOP00000026336
OG0007460,s3_001974-RA,ENSCPOP00000010796,ENSRNOP00000026201
OG0007461,s3_001967-RA,ENSCPOP00000015845,ENSRNOP00000025348
OG0007462,s3_001966-RA,ENSCPOP00000001964,ENSRNOP00000025197
OG0007463,s3_001965-RA,ENSCPOP00000014526,ENSRNOP00000024921
OG0007464,s3_001964-RA,ENSCPOP00000016997,ENSRNOP00000062687
OG0007465,s3_001961-RA,ENSCPOP00000011693,ENSRNOP00000024737
OG0007466,s3_001960-RA,ENSCPOP00000020198,ENSRNOP00000024719
OG0007467,s4_001149-RA,ENSCPOP00000006878,ENSRNOP00000074589
OG0007468,s4_001151-RA,ENSCPOP00000016623,ENSRNOP00000072054
OG0007469,s4_001152-RA,ENSCPOP00000013076,ENSRNOP00000032427
OG0007470,s4_001156-RA,ENSCPOP00000016808,ENSRNOP00000008601
OG0007471,s4_001157-RA,ENSCPOP00000014865,ENSRNOP00000037910
OG0007472,s4_001158-RA,ENSCPOP00000011387,ENSRNOP00000008930
OG0007473,s4_001159-RA,ENSCPOP00000017804,ENSRNOP00000064044
OG0007474,s6_000776-RA,ENSCPOP00000019968,ENSRNOP00000071624
OG0007476,s4_001168-RA,ENSCPOP00000004279,ENSRNOP00000010784
OG0007477,s4_001169-RA,ENSCPOP00000015096,ENSRNOP00000010852
OG0007478,s4_001172-RA,ENSCPOP00000017943,ENSRNOP00000042002
OG0007479,s4_001174-RA,ENSCPOP00000019786,ENSRNOP00000011824
OG0007480,s4_001175-RA,ENSCPOP00000014970,ENSRNOP00000012109
OG0007481,s4_001178-RA,ENSCPOP00000004794,ENSRNOP00000012665
OG0007482,s4_001179-RA,ENSCPOP00000017733,ENSRNOP00000036262
OG0007483,s4_001182-RA,ENSCPOP00000007809,ENSRNOP00000014692
OG0007484,s4_001183-RA,ENSCPOP00000006507,ENSRNOP00000054971
OG0007485,s4_001188-RA,ENSCPOP00000017739,ENSRNOP00000017386
OG0007486,s10_000592-RA,ENSCPOP00000000662,ENSRNOP00000014787
OG0007487,s10_000591-RA,ENSCPOP00000020233,ENSRNOP00000019489
OG0007488,s10_000588-RA,ENSCPOP00000018215,ENSRNOP00000019442
OG0007489,s10_000586-RA,ENSCPOP00000012857,ENSRNOP00000039532
OG0007490,s10_000584-RA,ENSCPOP00000006778,ENSRNOP00000018378
OG0007491,s10_000583-RA,ENSCPOP00000012056,ENSRNOP00000018251
OG0007492,s10_000581-RA,ENSCPOP00000006888,ENSRNOP00000041046
OG0007493,s7_002212-RA,ENSCPOP00000012600,ENSRNOP00000007407
OG0007494,s7_002211-RA,ENSCPOP00000017985,ENSRNOP00000074058
OG0007495,s7_002209-RA,ENSCPOP00000018370,ENSRNOP00000006964
OG0007496,s7_002207-RA,ENSCPOP00000005757,ENSRNOP00000006152
OG0007497,s7_002205-RA,ENSCPOP00000015809,ENSRNOP00000005770
OG0007498,s7_002204-RA,ENSCPOP00000020239,ENSRNOP00000005470
OG0007499,s7_002203-RA,ENSCPOP00000019093,ENSRNOP00000005374
OG0007500,s7_002202-RA,ENSCPOP00000013002,ENSRNOP00000072055
OG0007501,s7_002201-RA,ENSCPOP00000013003,ENSRNOP00000035416
OG0007502,s7_002200-RA,ENSCPOP00000013004,ENSRNOP00000034511
OG0007505,s8_001913-RA,ENSCPOP00000001896,ENSRNOP00000009931
OG0007506,s8_001912-RA,ENSCPOP00000018817,ENSRNOP00000009833
OG0007507,s8_001911-RA,ENSCPOP00000020636,ENSRNOP00000009615
OG0007508,s8_001910-RA,ENSCPOP00000015999,ENSRNOP00000009606
OG0007509,s8_001909-RA,ENSCPOP00000004785,ENSRNOP00000036958
OG0007510,s8_001907-RA,ENSCPOP00000016148,ENSRNOP00000037570
OG0007511,s8_001906-RA,ENSCPOP00000006270,ENSRNOP00000030761
OG0007512,s8_001904-RA,ENSCPOP00000008718,ENSRNOP00000008827
OG0007513,s8_001900-RA,ENSCPOP00000002754,ENSRNOP00000059964
OG0007514,s8_001898-RA,ENSCPOP00000018308,ENSRNOP00000064165
OG0007515,s8_001886-RA,ENSCPOP00000017639,ENSRNOP00000000193
OG0007516,s4_000100-RA,ENSCPOP00000000017,ENSRNOP00000016561
OG0007517,s4_000101-RA,ENSCPOP00000018202,ENSRNOP00000016776
OG0007518,s4_000105-RA,ENSCPOP00000019128,ENSRNOP00000065481
OG0007519,s4_000107-RA,ENSCPOP00000000488,ENSRNOP00000053020
OG0007520,s4_000110-RA,ENSCPOP00000018341,ENSRNOP00000013721
OG0007521,s4_000112-RA,ENSCPOP00000009842,ENSRNOP00000035906
OG0007522,s7_000237-RA,ENSCPOP00000006577,ENSRNOP00000055416
OG0007523,s7_000235-RA,ENSCPOP00000007148,ENSRNOP00000003361
OG0007524,s7_000232-RA,ENSCPOP00000004524,ENSRNOP00000003447
OG0007525,s7_000231-RA,ENSCPOP00000018134,ENSRNOP00000003473
OG0007526,s7_000230-RA,ENSCPOP00000014886,ENSRNOP00000003486
OG0007527,s7_000229-RA,ENSCPOP00000003052,ENSRNOP00000037598
OG0007528,s7_000228-RA,ENSCPOP00000003054,ENSRNOP00000033145
OG0007530,s7_000226-RA,ENSCPOP00000003133,ENSRNOP00000050493
OG0007531,s7_000225-RA,ENSCPOP00000006098,ENSRNOP00000029336
OG0007532,s7_000220-RA,ENSCPOP00000001297,ENSRNOP00000009239
OG0007533,s7_000218-RA,ENSCPOP00000009249,ENSRNOP00000009211
OG0007534,s7_000216-RA,ENSCPOP00000018005,ENSRNOP00000008559
OG0007535,s7_000214-RA,ENSCPOP00000006951,ENSRNOP00000008544
OG0007536,s7_000213-RA,ENSCPOP00000006956,ENSRNOP00000008184
OG0007537,s7_000212-RA,ENSCPOP00000000348,ENSRNOP00000007978
OG0007538,s7_000210-RA,ENSCPOP00000002010,ENSRNOP00000007917
OG0007539,s7_000209-RA,ENSCPOP00000000816,ENSRNOP00000007267
OG0007540,s7_000206-RA,ENSCPOP00000007343,ENSRNOP00000006436
OG0007541,s7_000204-RA,ENSCPOP00000001462,ENSRNOP00000006063
OG0007542,s7_000202-RA,ENSCPOP00000020425,ENSRNOP00000073309
OG0007543,s7_000201-RA,ENSCPOP00000003725,ENSRNOP00000005304
OG0007544,s7_000199-RA,ENSCPOP00000003727,ENSRNOP00000060940
OG0007545,s7_000197-RA,ENSCPOP00000012727,ENSRNOP00000005171
OG0007546,s7_000195-RA,ENSCPOP00000002500,ENSRNOP00000005161
OG0007547,s2_000210-RA,ENSCPOP00000019782,ENSRNOP00000059805
OG0007548,s7_000180-RA,ENSCPOP00000000789,ENSRNOP00000069725
OG0007549,s7_000179-RA,ENSCPOP00000000790,ENSRNOP00000070444
OG0007550,s7_000172-RA,ENSCPOP00000010524,ENSRNOP00000011061
OG0007551,s7_000171-RA,ENSCPOP00000006654,ENSRNOP00000010252
OG0007552,s7_000169-RA,ENSCPOP00000003018,ENSRNOP00000056531
OG0007553,s7_000168-RA,ENSCPOP00000009711,ENSRNOP00000009648
OG0007554,s7_000166-RA,ENSCPOP00000009746,ENSRNOP00000049022
OG0007555,s7_000165-RA,ENSCPOP00000017325,ENSRNOP00000009058
OG0007556,s7_000164-RA,ENSCPOP00000002593,ENSRNOP00000050879
OG0007557,s7_000160-RA,ENSCPOP00000014110,ENSRNOP00000048081
OG0007558,s7_000159-RA,ENSCPOP00000014497,ENSRNOP00000006676
OG0007559,s7_000157-RA,ENSCPOP00000005492,ENSRNOP00000064983
OG0007560,s7_000156-RA,ENSCPOP00000006011,ENSRNOP00000038766
OG0007561,s7_000148-RA,ENSCPOP00000014384,ENSRNOP00000005509
OG0007562,s7_000147-RA,ENSCPOP00000011764,ENSRNOP00000005486
OG0007563,s7_000146-RA,ENSCPOP00000014949,ENSRNOP00000005478
OG0007564,s7_000145-RA,ENSCPOP00000021093,ENSRNOP00000032620
OG0007565,s7_000144-RA,ENSCPOP00000012013,ENSRNOP00000005383
OG0007566,s7_000143-RA,ENSCPOP00000010956,ENSRNOP00000005273
OG0007567,s7_000140-RA,ENSCPOP00000006084,ENSRNOP00000028173
OG0007568,s7_000139-RA,ENSCPOP00000016269,ENSRNOP00000028155
OG0007569,s7_000138-RA,ENSCPOP00000013856,ENSRNOP00000028146
OG0007571,s7_000135-RA,ENSCPOP00000003247,ENSRNOP00000024765
OG0007572,s7_000134-RA,ENSCPOP00000008528,ENSRNOP00000034820
OG0007573,s7_000133-RA,ENSCPOP00000009269,ENSRNOP00000024707
OG0007574,s7_000132-RA,ENSCPOP00000003138,ENSRNOP00000024580
OG0007575,s7_000130-RA,ENSCPOP00000020417,ENSRNOP00000000116
OG0007576,s7_000124-RA,ENSCPOP00000018121,ENSRNOP00000023125
OG0007577,s7_000123-RA,ENSCPOP00000001481,ENSRNOP00000066910
