ORTHOGROUPS,CAPYBARA ID,GUINEA PIG ID
OG0005389,s5_000584-RA,ENSCPOP00000013469
OG0005390,s5_000582-RA,ENSCPOP00000013471
OG0005391,s5_000581-RA,ENSCPOP00000013476
OG0005392,s5_000578-RA,ENSCPOP00000020614
OG0005393,s5_000577-RA,ENSCPOP00000017715
OG0005394,s5_000576-RA,ENSCPOP00000000753
OG0005395,s5_000575-RA,ENSCPOP00000014312
OG0005396,s5_000573-RA,ENSCPOP00000000176
OG0005397,s5_000572-RA,ENSCPOP00000019639
OG0005398,s5_000571-RA,ENSCPOP00000000177
OG0005399,s5_000570-RA,ENSCPOP00000000178
OG0005400,s5_000568-RA,ENSCPOP00000008312
OG0005401,s5_000567-RA,ENSCPOP00000008532
OG0005402,s5_000566-RA,ENSCPOP00000008537
OG0005403,s5_000564-RA,ENSCPOP00000016391
OG0005404,s5_000563-RA,ENSCPOP00000002940
OG0005405,s5_000557-RA,ENSCPOP00000019191
OG0005406,s5_000555-RA,ENSCPOP00000012077
OG0005407,s5_000554-RA,ENSCPOP00000021186
OG0005408,s5_000553-RA,ENSCPOP00000010948
OG0005409,s5_000550-RA,ENSCPOP00000003385
OG0005410,s5_000546-RA,ENSCPOP00000012880
OG0005411,s5_000545-RA,ENSCPOP00000016131
OG0005412,s5_000543-RA,ENSCPOP00000000836
OG0005413,s5_000542-RA,ENSCPOP00000000838
OG0005414,s5_000541-RA,ENSCPOP00000015016
OG0005415,s5_000539-RA,ENSCPOP00000008742
OG0005416,s5_000537-RA,ENSCPOP00000014143
OG0005417,s5_000536-RA,ENSCPOP00000014144
OG0005418,s8_002214-RA,ENSCPOP00000020272
OG0005419,s5_000533-RA,ENSCPOP00000018055
OG0005420,s3_002183-RA,ENSCPOP00000016262
OG0005421,s3_002184-RA,ENSCPOP00000019148
OG0005422,s3_002185-RA,ENSCPOP00000000500
OG0005423,s3_002186-RA,ENSCPOP00000014344
OG0005424,s3_002187-RA,ENSCPOP00000000495
OG0005425,s3_002204-RA,ENSCPOP00000018257
OG0005426,s3_002191-RA,ENSCPOP00000017299
OG0005427,s3_002192-RA,ENSCPOP00000013925
OG0005428,s3_002193-RA,ENSCPOP00000008793
OG0005429,s3_002195-RA,ENSCPOP00000008789
OG0005430,s3_002196-RA,ENSCPOP00000019926
OG0005431,s3_002197-RA,ENSCPOP00000018413
OG0005432,s3_002199-RA,ENSCPOP00000008780
OG0005433,s3_002201-RA,ENSCPOP00000008772
OG0005434,s3_002202-RA,ENSCPOP00000008770
OG0005435,s3_002203-RA,ENSCPOP00000008758
OG0005436,s3_002205-RA,ENSCPOP00000008756
OG0005437,s3_002206-RA,ENSCPOP00000011318
OG0005438,s3_002207-RA,ENSCPOP00000014410
OG0005439,s3_002208-RA,ENSCPOP00000014923
OG0005440,s3_002209-RA,ENSCPOP00000008386
OG0005441,s3_002210-RA,ENSCPOP00000008389
OG0005442,s3_002211-RA,ENSCPOP00000014670
OG0005443,s3_002212-RA,ENSCPOP00000012696
OG0005444,s3_002214-RA,ENSCPOP00000013064
OG0005445,s3_002215-RA,ENSCPOP00000004043
OG0005446,s3_002216-RA,ENSCPOP00000017776
OG0005447,s3_002217-RA,ENSCPOP00000006811
OG0005448,s3_002218-RA,ENSCPOP00000017854
OG0005449,s3_002219-RA,ENSCPOP00000002578
OG0005450,s3_002220-RA,ENSCPOP00000002574
OG0005451,s3_002222-RA,ENSCPOP00000003828
OG0005452,s3_002224-RA,ENSCPOP00000019822
OG0005453,s3_002225-RA,ENSCPOP00000018261
OG0005454,s3_002226-RA,ENSCPOP00000014403
OG0005455,s3_002229-RA,ENSCPOP00000014325
OG0005456,s3_002230-RA,ENSCPOP00000012517
OG0005457,s3_002231-RA,ENSCPOP00000012513
OG0005458,s3_002233-RA,ENSCPOP00000012871
OG0005459,s7_001792-RA,ENSCPOP00000009635
OG0005460,s3_002235-RA,ENSCPOP00000002680
OG0005461,s3_002236-RA,ENSCPOP00000014939
OG0005462,s3_002237-RA,ENSCPOP00000015522
OG0005463,s3_002239-RA,ENSCPOP00000020494
OG0005464,s3_002240-RA,ENSCPOP00000007157
OG0005465,s3_002241-RA,ENSCPOP00000014704
OG0005466,s3_002243-RA,ENSCPOP00000006408
OG0005467,s3_002244-RA,ENSCPOP00000011237
OG0005468,s3_002246-RA,ENSCPOP00000015121
OG0005469,s3_002247-RA,ENSCPOP00000019321
OG0005470,s3_002248-RA,ENSCPOP00000013661
OG0005471,s3_002249-RA,ENSCPOP00000005602
OG0005472,s3_002250-RA,ENSCPOP00000006539
OG0005473,s3_002251-RA,ENSCPOP00000008613
OG0005474,s3_002252-RA,ENSCPOP00000012231
OG0005475,s3_002254-RA,ENSCPOP00000006471
OG0005476,s3_002255-RA,ENSCPOP00000020588
OG0005477,s3_002256-RA,ENSCPOP00000014466
OG0005478,s7_001760-RA,ENSCPOP00000016424
OG0005479,s7_001761-RA,ENSCPOP00000001203
OG0005480,s7_001762-RA,ENSCPOP00000001201
OG0005481,s7_001765-RA,ENSCPOP00000001205
OG0005482,s7_001764-RA,ENSCPOP00000001206
OG0005483,s7_001766-RA,ENSCPOP00000017911
OG0005484,s7_001768-RA,ENSCPOP00000001254
OG0005485,s7_001769-RA,ENSCPOP00000009235
OG0005486,s7_001770-RA,ENSCPOP00000010514
OG0005487,s7_001771-RA,ENSCPOP00000010515
OG0005488,s7_001772-RA,ENSCPOP00000018611
OG0005489,s7_001774-RA,ENSCPOP00000007319
OG0005490,s7_001775-RA,ENSCPOP00000015360
OG0005491,s7_001776-RA,ENSCPOP00000017828
OG0005492,s7_001777-RA,ENSCPOP00000011019
OG0005493,s7_001781-RA,ENSCPOP00000001618
OG0005494,s7_001782-RA,ENSCPOP00000013328
OG0005495,s2_002339-RA,ENSCPOP00000001428
OG0005496,s2_002340-RA,ENSCPOP00000004470
OG0005497,s2_002341-RA,ENSCPOP00000004475
OG0005498,s2_002342-RA,ENSCPOP00000017040
OG0005499,s2_002344-RA,ENSCPOP00000003069
OG0005500,s2_002346-RA,ENSCPOP00000014712
OG0005501,s2_002347-RA,ENSCPOP00000010033
OG0005502,s2_002348-RA,ENSCPOP00000012906
OG0005503,s2_002350-RA,ENSCPOP00000015206
OG0005504,s4_002048-RA,ENSCPOP00000006803
OG0005505,s4_002050-RA,ENSCPOP00000005608
OG0005506,s4_002051-RA,ENSCPOP00000005604
OG0005507,s4_002052-RA,ENSCPOP00000005598
OG0005508,s9_001453-RA,ENSCPOP00000021136
OG0005509,s9_001454-RA,ENSCPOP00000005301
OG0005510,s9_001456-RA,ENSCPOP00000005339
OG0005511,s9_001459-RA,ENSCPOP00000020240
OG0005512,s9_001460-RA,ENSCPOP00000011091
OG0005513,s9_000772-RA,ENSCPOP00000007122
OG0005514,s9_000771-RA,ENSCPOP00000018623
OG0005515,s9_000770-RA,ENSCPOP00000014300
OG0005516,s9_000769-RA,ENSCPOP00000006292
OG0005517,s9_000765-RA,ENSCPOP00000009849
OG0005518,s9_000764-RA,ENSCPOP00000001245
OG0005519,s6_001392-RA,ENSCPOP00000013869
OG0005520,s3_001668-RA,ENSCPOP00000015727
OG0005521,s3_001664-RA,ENSCPOP00000018830
OG0005522,s3_001663-RA,ENSCPOP00000006689
OG0005523,s3_001662-RA,ENSCPOP00000006894
OG0005524,s3_001661-RA,ENSCPOP00000006877
OG0005525,s3_001659-RA,ENSCPOP00000020492
OG0005526,s3_001658-RA,ENSCPOP00000019157
OG0005527,s3_001657-RA,ENSCPOP00000021159
OG0005528,s3_001656-RA,ENSCPOP00000018189
OG0005529,s3_001655-RA,ENSCPOP00000005267
OG0005530,s3_001654-RA,ENSCPOP00000012865
OG0005531,s3_001652-RA,ENSCPOP00000012704
OG0005532,s3_001651-RA,ENSCPOP00000012390
OG0005533,s3_001650-RA,ENSCPOP00000013403
OG0005534,s3_001649-RA,ENSCPOP00000013399
OG0005535,s3_001646-RA,ENSCPOP00000013380
OG0005536,s3_001645-RA,ENSCPOP00000013379
OG0005537,s3_001644-RA,ENSCPOP00000015515
OG0005538,s3_001643-RA,ENSCPOP00000015819
OG0005539,s3_001642-RA,ENSCPOP00000001821
OG0005540,s3_001641-RA,ENSCPOP00000016459
OG0005541,s3_001640-RA,ENSCPOP00000001818
OG0005542,s3_001639-RA,ENSCPOP00000013662
OG0005543,s3_001638-RA,ENSCPOP00000016431
OG0005544,s3_001637-RA,ENSCPOP00000010998
OG0005545,s3_001636-RA,ENSCPOP00000006950
OG0005546,s3_001635-RA,ENSCPOP00000004782
OG0005547,s2_001217-RA,ENSCPOP00000014962
OG0005548,s2_001218-RA,ENSCPOP00000015472
OG0005549,s2_001220-RA,ENSCPOP00000008977
OG0005550,s2_001221-RA,ENSCPOP00000020510
OG0005551,s2_001222-RA,ENSCPOP00000008287
OG0005552,s2_001224-RA,ENSCPOP00000016873
OG0005553,s2_001225-RA,ENSCPOP00000006604
OG0005554,s2_001228-RA,ENSCPOP00000019334
OG0005555,s2_001229-RA,ENSCPOP00000008096
OG0005556,s2_001230-RA,ENSCPOP00000000307
OG0005557,s2_001231-RA,ENSCPOP00000005601
OG0005558,s2_001232-RA,ENSCPOP00000014684
OG0005559,s2_001236-RA,ENSCPOP00000002350
OG0005560,s2_001237-RA,ENSCPOP00000015631
OG0005561,s2_001238-RA,ENSCPOP00000008801
OG0005562,s2_001239-RA,ENSCPOP00000008797
OG0005563,s2_001241-RA,ENSCPOP00000020801
OG0005564,s2_001242-RA,ENSCPOP00000015636
OG0005565,s2_001243-RA,ENSCPOP00000008488
OG0005566,s2_001244-RA,ENSCPOP00000020683
OG0005567,s2_001245-RA,ENSCPOP00000020436
OG0005568,s2_001247-RA,ENSCPOP00000002031
OG0005569,s2_001249-RA,ENSCPOP00000015637
OG0005570,s2_001250-RA,ENSCPOP00000020698
OG0005571,s2_001251-RA,ENSCPOP00000015295
OG0005572,s2_001253-RA,ENSCPOP00000016896
OG0005573,s2_001254-RA,ENSCPOP00000007205
OG0005574,s2_001255-RA,ENSCPOP00000016532
OG0005575,s2_001256-RA,ENSCPOP00000019828
OG0005576,s2_001257-RA,ENSCPOP00000006174
OG0005577,s2_001258-RA,ENSCPOP00000006167
OG0005578,s2_001259-RA,ENSCPOP00000015846
OG0005579,s2_001260-RA,ENSCPOP00000004634
OG0005580,s2_001261-RA,ENSCPOP00000004631
OG0005581,s2_001262-RA,ENSCPOP00000014696
OG0005582,s2_001263-RA,ENSCPOP00000010513
OG0005583,s2_001264-RA,ENSCPOP00000007222
OG0005584,s2_001265-RA,ENSCPOP00000015590
OG0005585,s2_001266-RA,ENSCPOP00000018511
OG0005586,s2_001267-RA,ENSCPOP00000010512
OG0005587,s2_001268-RA,ENSCPOP00000010510
OG0005588,s2_001269-RA,ENSCPOP00000018110
OG0005589,s2_001270-RA,ENSCPOP00000015651
OG0005590,s2_001271-RA,ENSCPOP00000016004
OG0005591,s2_001272-RA,ENSCPOP00000017949
OG0005592,s2_001273-RA,ENSCPOP00000008127
OG0005593,s2_001274-RA,ENSCPOP00000016683
OG0005594,s2_001275-RA,ENSCPOP00000001014
OG0005595,s2_001276-RA,ENSCPOP00000019405
OG0005596,s2_001278-RA,ENSCPOP00000007174
OG0005597,s2_001279-RA,ENSCPOP00000007168
OG0005598,s2_001280-RA,ENSCPOP00000010839
OG0005599,s8_001717-RA,ENSCPOP00000017395
OG0005600,s3_002272-RA,ENSCPOP00000019266
OG0005601,s3_002271-RA,ENSCPOP00000016835
OG0005602,s3_002270-RA,ENSCPOP00000009081
OG0005603,s3_002269-RA,ENSCPOP00000001288
OG0005604,s3_002268-RA,ENSCPOP00000002763
OG0005605,s3_002267-RA,ENSCPOP00000002766
OG0005606,s3_002265-RA,ENSCPOP00000004376
OG0005607,s3_002263-RA,ENSCPOP00000008553
OG0005608,s3_002262-RA,ENSCPOP00000016913
OG0005609,s3_002261-RA,ENSCPOP00000017976
OG0005610,s3_002260-RA,ENSCPOP00000008799
OG0005611,s3_002259-RA,ENSCPOP00000003692
OG0005612,s7_002521-RA,ENSCPOP00000014079
OG0005613,s7_001212-RA,ENSCPOP00000015843
OG0005614,s7_001210-RA,ENSCPOP00000001162
OG0005615,s7_001208-RA,ENSCPOP00000013287
OG0005616,s7_001207-RA,ENSCPOP00000003217
OG0005617,s7_001206-RA,ENSCPOP00000003215
OG0005618,s7_001205-RA,ENSCPOP00000015270
OG0005619,s7_001204-RA,ENSCPOP00000002717
OG0005620,s1_000964-RA,ENSCPOP00000002000
OG0005621,s1_000962-RA,ENSCPOP00000007632
OG0005622,s1_000961-RA,ENSCPOP00000007638
OG0005623,s1_000958-RA,ENSCPOP00000007656
OG0005624,s1_000956-RA,ENSCPOP00000021004
OG0005625,s1_000945-RA,ENSCPOP00000001668
OG0005626,s1_000944-RA,ENSCPOP00000001670
OG0005627,s1_000943-RA,ENSCPOP00000010555
OG0005628,s1_000941-RA,ENSCPOP00000009295
OG0005629,s6_001709-RA,ENSCPOP00000014386
OG0005630,s6_001706-RA,ENSCPOP00000000959
OG0005631,s6_001705-RA,ENSCPOP00000015924
OG0005632,s6_001704-RA,ENSCPOP00000003423
OG0005633,s6_001703-RA,ENSCPOP00000003424
OG0005634,s6_001698-RA,ENSCPOP00000010851
OG0005635,s1_001213-RA,ENSCPOP00000015220
OG0005636,s1_001214-RA,ENSCPOP00000000850
OG0005637,s1_001216-RA,ENSCPOP00000005917
OG0005638,s1_001217-RA,ENSCPOP00000005914
OG0005639,s1_001220-RA,ENSCPOP00000005889
OG0005640,s1_001221-RA,ENSCPOP00000005883
OG0005641,s1_001222-RA,ENSCPOP00000000842
OG0005642,s1_001223-RA,ENSCPOP00000006170
OG0005643,s1_001226-RA,ENSCPOP00000005067
OG0005644,s1_001229-RA,ENSCPOP00000003537
OG0005645,s1_001230-RA,ENSCPOP00000002871
OG0005646,s1_001231-RA,ENSCPOP00000010364
OG0005647,s1_001232-RA,ENSCPOP00000011030
OG0005648,s1_001233-RA,ENSCPOP00000000340
OG0005649,s1_001234-RA,ENSCPOP00000000339
OG0005650,s1_001235-RA,ENSCPOP00000000337
OG0005651,s1_001237-RA,ENSCPOP00000010145
OG0005652,s1_001238-RA,ENSCPOP00000004723
OG0005653,s1_001239-RA,ENSCPOP00000009289
OG0005654,s1_001240-RA,ENSCPOP00000018612
OG0005655,s1_001241-RA,ENSCPOP00000012977
OG0005656,s1_001242-RA,ENSCPOP00000012021
OG0005657,s1_001245-RA,ENSCPOP00000013504
OG0005658,s1_001246-RA,ENSCPOP00000005387
OG0005659,s1_001247-RA,ENSCPOP00000012934
OG0005660,s1_001248-RA,ENSCPOP00000016666
OG0005661,s1_001249-RA,ENSCPOP00000013501
OG0005662,s1_001250-RA,ENSCPOP00000013498
OG0005663,s1_001251-RA,ENSCPOP00000013496
OG0005664,s1_001252-RA,ENSCPOP00000013493
OG0005665,s1_001253-RA,ENSCPOP00000004916
OG0005666,s1_001255-RA,ENSCPOP00000010298
OG0005667,s1_001256-RA,ENSCPOP00000019571
OG0005668,s1_001257-RA,ENSCPOP00000016802
OG0005669,s1_001258-RA,ENSCPOP00000020758
OG0005670,s1_001260-RA,ENSCPOP00000011480
OG0005671,s1_001263-RA,ENSCPOP00000020426
OG0005672,s1_001264-RA,ENSCPOP00000006575
OG0005673,s1_001265-RA,ENSCPOP00000014681
OG0005674,s1_001266-RA,ENSCPOP00000006562
OG0005675,s1_001267-RA,ENSCPOP00000006552
OG0005676,s1_001269-RA,ENSCPOP00000002865
OG0005677,s1_001272-RA,ENSCPOP00000006335
OG0005678,s1_001275-RA,ENSCPOP00000006869
OG0005679,s1_001276-RA,ENSCPOP00000000073
OG0005680,s1_001277-RA,ENSCPOP00000000072
OG0005681,s1_001279-RA,ENSCPOP00000000526
OG0005682,s1_001280-RA,ENSCPOP00000000527
OG0005683,s1_001281-RA,ENSCPOP00000000528
OG0005684,s1_001282-RA,ENSCPOP00000000529
OG0005685,s1_001283-RA,ENSCPOP00000007109
OG0005686,s1_001284-RA,ENSCPOP00000007105
OG0005687,s1_001285-RA,ENSCPOP00000007100
OG0005688,s1_001286-RA,ENSCPOP00000020098
OG0005689,s1_001296-RA,ENSCPOP00000006571
OG0005690,s1_001298-RA,ENSCPOP00000018526
OG0005691,s1_001300-RA,ENSCPOP00000009903
OG0005692,s4_002181-RA,ENSCPOP00000017030
OG0005693,s10_001253-RA,ENSCPOP00000014523
OG0005694,s10_001259-RA,ENSCPOP00000004178
OG0005695,s10_001247-RA,ENSCPOP00000015224
OG0005696,s10_001242-RA,ENSCPOP00000014829
OG0005697,s10_001241-RA,ENSCPOP00000010103
OG0005698,s10_001240-RA,ENSCPOP00000015332
OG0005699,s10_001238-RA,ENSCPOP00000019538
OG0005700,s10_001236-RA,ENSCPOP00000006526
OG0005701,s10_001235-RA,ENSCPOP00000013197
OG0005702,s10_001234-RA,ENSCPOP00000003762
OG0005703,s10_001232-RA,ENSCPOP00000001961
OG0005704,s10_001231-RA,ENSCPOP00000001960
OG0005705,s10_001229-RA,ENSCPOP00000001956
OG0005706,s10_001228-RA,ENSCPOP00000001951
OG0005707,s10_001225-RA,ENSCPOP00000013835
OG0005708,s10_001224-RA,ENSCPOP00000005162
OG0005709,s10_001222-RA,ENSCPOP00000010833
OG0005710,s10_001220-RA,ENSCPOP00000008911
OG0005711,s10_001218-RA,ENSCPOP00000009409
OG0005712,s10_001217-RA,ENSCPOP00000009407
OG0005713,s10_001216-RA,ENSCPOP00000009406
OG0005714,s10_001215-RA,ENSCPOP00000018262
OG0005715,s10_001214-RA,ENSCPOP00000005397
OG0005716,s10_001213-RA,ENSCPOP00000001134
OG0005717,s10_001212-RA,ENSCPOP00000021056
OG0005718,s10_001211-RA,ENSCPOP00000011039
OG0005719,s10_001210-RA,ENSCPOP00000004077
OG0005720,s10_001209-RA,ENSCPOP00000004073
OG0005721,s10_001208-RA,ENSCPOP00000015870
OG0005722,s10_001207-RA,ENSCPOP00000017448
OG0005723,s10_001206-RA,ENSCPOP00000000960
OG0005724,s10_001205-RA,ENSCPOP00000012683
OG0005725,s10_001204-RA,ENSCPOP00000014360
OG0005726,s10_001202-RA,ENSCPOP00000005853
OG0005727,s10_001199-RA,ENSCPOP00000005839
OG0005728,s10_001198-RA,ENSCPOP00000005835
OG0005729,s10_001197-RA,ENSCPOP00000018237
OG0005730,s10_001196-RA,ENSCPOP00000005826
OG0005731,s10_001195-RA,ENSCPOP00000005817
OG0005732,s10_001194-RA,ENSCPOP00000005811
OG0005733,s10_001193-RA,ENSCPOP00000017494
OG0005734,s10_001192-RA,ENSCPOP00000011975
OG0005735,s8_000252-RA,ENSCPOP00000011971
OG0005736,s10_001190-RA,ENSCPOP00000011964
OG0005737,s10_001189-RA,ENSCPOP00000001680
OG0005738,s10_001188-RA,ENSCPOP00000002015
OG0005739,s10_001186-RA,ENSCPOP00000008786
OG0005740,s10_001185-RA,ENSCPOP00000018585
OG0005741,s10_001182-RA,ENSCPOP00000004893
OG0005742,s10_001181-RA,ENSCPOP00000005788
OG0005743,s10_001180-RA,ENSCPOP00000019155
OG0005744,s10_001178-RA,ENSCPOP00000005661
OG0005745,s10_001177-RA,ENSCPOP00000005655
OG0005746,s10_001176-RA,ENSCPOP00000020099
OG0005747,s10_001175-RA,ENSCPOP00000005242
OG0005748,s10_001174-RA,ENSCPOP00000011851
OG0005749,s10_001173-RA,ENSCPOP00000018537
OG0005750,s10_001172-RA,ENSCPOP00000011850
OG0005751,s10_001171-RA,ENSCPOP00000001293
OG0005752,s10_001170-RA,ENSCPOP00000001295
OG0005753,s10_001169-RA,ENSCPOP00000020890
OG0005754,s10_001168-RA,ENSCPOP00000009086
OG0005755,s10_001166-RA,ENSCPOP00000004996
OG0005756,s10_001165-RA,ENSCPOP00000003457
OG0005757,s10_001164-RA,ENSCPOP00000005321
OG0005758,s7_000409-RA,ENSCPOP00000018152
OG0005759,s10_001162-RA,ENSCPOP00000010682
OG0005760,s10_001161-RA,ENSCPOP00000010740
OG0005761,s10_001157-RA,ENSCPOP00000011490
OG0005762,s10_001155-RA,ENSCPOP00000019755
OG0005763,s10_001153-RA,ENSCPOP00000007819
OG0005764,s10_001152-RA,ENSCPOP00000007817
OG0005765,s10_001151-RA,ENSCPOP00000006317
OG0005766,s10_001150-RA,ENSCPOP00000012263
OG0005767,s10_001148-RA,ENSCPOP00000013014
OG0005768,s10_001145-RA,ENSCPOP00000014840
OG0005769,s10_001144-RA,ENSCPOP00000016494
OG0005770,s10_001142-RA,ENSCPOP00000013010
OG0005771,s10_001141-RA,ENSCPOP00000013008
OG0005772,s10_001140-RA,ENSCPOP00000013006
OG0005773,s10_001139-RA,ENSCPOP00000014720
OG0005774,s10_001138-RA,ENSCPOP00000005173
OG0005775,s3_001529-RA,ENSCPOP00000009470
OG0005776,s3_001528-RA,ENSCPOP00000004784
OG0005777,s3_001527-RA,ENSCPOP00000004783
OG0005778,s3_001525-RA,ENSCPOP00000011734
OG0005779,s3_001523-RA,ENSCPOP00000003745
OG0005780,s3_001521-RA,ENSCPOP00000009724
OG0005781,s3_001516-RA,ENSCPOP00000004585
OG0005782,s3_001515-RA,ENSCPOP00000008848
OG0005783,s3_001513-RA,ENSCPOP00000008318
OG0005784,s3_001512-RA,ENSCPOP00000001055
OG0005785,s3_001510-RA,ENSCPOP00000004217
OG0005786,s3_001508-RA,ENSCPOP00000004213
OG0005787,s3_001507-RA,ENSCPOP00000008893
OG0005788,s3_001506-RA,ENSCPOP00000008888
OG0005789,s3_001505-RA,ENSCPOP00000008883
OG0005790,s3_001504-RA,ENSCPOP00000002879
OG0005791,s3_001503-RA,ENSCPOP00000002878
OG0005792,s3_001502-RA,ENSCPOP00000009946
OG0005793,s3_001501-RA,ENSCPOP00000009942
OG0005794,s3_001500-RA,ENSCPOP00000017354
OG0005795,s3_001499-RA,ENSCPOP00000010543
OG0005796,s3_001496-RA,ENSCPOP00000007698
OG0005797,s3_001495-RA,ENSCPOP00000011643
OG0005798,s3_001494-RA,ENSCPOP00000011641
OG0005799,s3_001493-RA,ENSCPOP00000011640
OG0005800,s3_001492-RA,ENSCPOP00000020259
OG0005801,s3_001491-RA,ENSCPOP00000002790
OG0005802,s3_001489-RA,ENSCPOP00000012074
OG0005803,s3_001487-RA,ENSCPOP00000012066
OG0005804,s3_001486-RA,ENSCPOP00000019338
OG0005805,s3_001485-RA,ENSCPOP00000002834
OG0005806,s3_001484-RA,ENSCPOP00000002831
OG0005807,s3_001480-RA,ENSCPOP00000003373
OG0005808,s3_001478-RA,ENSCPOP00000015238
OG0005809,s5_001467-RA,ENSCPOP00000001826
OG0005810,s5_001464-RA,ENSCPOP00000018181
OG0005811,s5_001463-RA,ENSCPOP00000015327
OG0005812,s5_001462-RA,ENSCPOP00000005735
OG0005813,s7_001702-RA,ENSCPOP00000018887
OG0005814,s7_001704-RA,ENSCPOP00000007041
OG0005815,s7_001705-RA,ENSCPOP00000006510
OG0005816,s7_001706-RA,ENSCPOP00000014634
OG0005817,s10_001737-RA,ENSCPOP00000000955
OG0005818,s10_001736-RA,ENSCPOP00000003718
OG0005819,s10_001733-RA,ENSCPOP00000017919
OG0005820,s10_001732-RA,ENSCPOP00000017384
OG0005821,s9_001766-RA,ENSCPOP00000011376
OG0005822,s7_002645-RA,ENSCPOP00000011382
OG0005823,s10_002128-RA,ENSCPOP00000011385
OG0005824,s10_002127-RA,ENSCPOP00000011397
OG0005825,s10_002126-RA,ENSCPOP00000004239
OG0005826,s10_002125-RA,ENSCPOP00000011405
OG0005827,s10_002124-RA,ENSCPOP00000011410
OG0005828,s10_002123-RA,ENSCPOP00000011416
OG0005829,s10_002122-RA,ENSCPOP00000009574
OG0005830,s10_002121-RA,ENSCPOP00000013639
OG0005831,s10_002120-RA,ENSCPOP00000017922
OG0005832,s10_002119-RA,ENSCPOP00000013642
OG0005833,s10_002115-RA,ENSCPOP00000021025
OG0005834,s10_002114-RA,ENSCPOP00000010388
OG0005835,s10_002112-RA,ENSCPOP00000008190
OG0005836,s10_002110-RA,ENSCPOP00000004881
OG0005837,s10_002109-RA,ENSCPOP00000009854
OG0005838,s10_002108-RA,ENSCPOP00000000711
OG0005839,s10_002107-RA,ENSCPOP00000004528
OG0005840,s10_002105-RA,ENSCPOP00000004529
OG0005841,s10_002104-RA,ENSCPOP00000004181
OG0005842,s10_002103-RA,ENSCPOP00000010964
OG0005843,s10_002102-RA,ENSCPOP00000010969
OG0005844,s10_002101-RA,ENSCPOP00000018621
OG0005845,s10_002100-RA,ENSCPOP00000008873
OG0005846,s10_002099-RA,ENSCPOP00000017496
OG0005847,s10_002098-RA,ENSCPOP00000014460
OG0005848,s6_002098-RA,ENSCPOP00000008813
OG0005849,s6_002096-RA,ENSCPOP00000003521
OG0005850,s6_002094-RA,ENSCPOP00000016162
OG0005851,s6_002092-RA,ENSCPOP00000016804
OG0005852,s6_002091-RA,ENSCPOP00000016523
OG0005853,s6_002090-RA,ENSCPOP00000001798
OG0005854,s6_002089-RA,ENSCPOP00000010690
OG0005855,s6_002088-RA,ENSCPOP00000006430
OG0005856,s6_002083-RA,ENSCPOP00000017180
OG0005857,s6_002082-RA,ENSCPOP00000015865
OG0005858,s6_002081-RA,ENSCPOP00000003461
OG0005859,s6_002080-RA,ENSCPOP00000001841
OG0005860,s6_002079-RA,ENSCPOP00000017409
OG0005861,s6_002078-RA,ENSCPOP00000015951
OG0005862,s6_002077-RA,ENSCPOP00000007236
OG0005863,s6_002076-RA,ENSCPOP00000019558
OG0005864,s6_002075-RA,ENSCPOP00000013684
OG0005865,s6_002072-RA,ENSCPOP00000014605
OG0005866,s6_002070-RA,ENSCPOP00000018512
OG0005867,s6_002069-RA,ENSCPOP00000019168
OG0005868,s6_002067-RA,ENSCPOP00000019308
OG0005869,s6_002066-RA,ENSCPOP00000017312
OG0005870,s5_001411-RA,ENSCPOP00000008486
OG0005871,s5_001413-RA,ENSCPOP00000018826
OG0005872,s5_001414-RA,ENSCPOP00000021172
OG0005873,s6_001694-RA,ENSCPOP00000002615
OG0005874,s6_001693-RA,ENSCPOP00000010865
OG0005875,s6_001692-RA,ENSCPOP00000020343
OG0005876,s6_001691-RA,ENSCPOP00000010020
OG0005877,s8_002985-RA,ENSCPOP00000013246
OG0005878,s3_002663-RA,ENSCPOP00000020241
OG0005879,s7_000338-RA,ENSCPOP00000018922
OG0005880,s8_001319-RA,ENSCPOP00000017506
OG0005881,s8_001317-RA,ENSCPOP00000017081
OG0005882,s8_001316-RA,ENSCPOP00000000739
OG0005883,s8_001315-RA,ENSCPOP00000016421
OG0005884,s8_001314-RA,ENSCPOP00000001149
OG0005885,s8_001312-RA,ENSCPOP00000020391
OG0005886,s8_001308-RA,ENSCPOP00000004706
OG0005887,s8_001307-RA,ENSCPOP00000016740
OG0005888,s8_001305-RA,ENSCPOP00000001858
OG0005889,s8_001304-RA,ENSCPOP00000011676
OG0005890,s8_001303-RA,ENSCPOP00000011689
OG0005891,s8_001301-RA,ENSCPOP00000021204
OG0005892,s8_001300-RA,ENSCPOP00000008502
OG0005893,s8_001299-RA,ENSCPOP00000007993
OG0005894,s8_002484-RA,ENSCPOP00000016731
OG0005895,s8_002490-RA,ENSCPOP00000021059
OG0005896,s8_002491-RA,ENSCPOP00000009202
OG0005897,s8_002492-RA,ENSCPOP00000009204
OG0005898,s8_002493-RA,ENSCPOP00000007432
OG0005899,s8_002494-RA,ENSCPOP00000007436
OG0005900,s8_002496-RA,ENSCPOP00000002308
OG0005901,s8_002497-RA,ENSCPOP00000019938
OG0005902,s8_002498-RA,ENSCPOP00000012562
OG0005903,s8_002500-RA,ENSCPOP00000016502
OG0005904,s8_002501-RA,ENSCPOP00000005861
OG0005905,s8_002503-RA,ENSCPOP00000008358
